"id","agent","alpha","gamma","epsilon","training_index","test_performance","num_states_visited","avg_visits_per_state","avg_score","avg_guesses","training_delta_raw","training_delta_rms"
"SarsaAgent-0.05-0.90-0.35","SarsaAgent","0.05","0.9","0.35","89","0.9100346020761245","239","40.66108786610879","-5.698961937716263","4.624567474048443","100.0025279186477","0.37013190518562294"
"SarsaAgent-0.05-0.90-0.35","SarsaAgent","0.05","0.9","0.35","90","0.9221453287197232","239","40.66527196652719","-4.98356401384083","4.491349480968858","104.43227268778027","0.4269706609932979"
"SarsaAgent-0.05-0.90-0.35","SarsaAgent","0.05","0.9","0.35","91","0.9117647058823529","239","40.57322175732217","-4.891868512110727","4.439446366782007","108.5336518382013","0.4538078778352229"
"SarsaAgent-0.05-0.90-0.35","SarsaAgent","0.05","0.9","0.35","92","0.8996539792387543","239","40.68619246861925","-5.307958477508651","4.489619377162629","105.9745900728868","0.37200689216630467"
"SarsaAgent-0.05-0.90-0.35","SarsaAgent","0.05","0.9","0.35","93","0.8650519031141869","239","40.91213389121339","-6.243944636678201","4.73356401384083","108.64456923849058","0.4143809428130165"
"SarsaAgent-0.05-0.90-0.35","SarsaAgent","0.05","0.9","0.35","94","0.9359861591695502","239","40.41841004184101","-4.825259515570934","4.470588235294118","106.28388727693871","0.41909219626996214"
"SarsaAgent-0.05-0.90-0.35","SarsaAgent","0.05","0.9","0.35","95","0.8979238754325259","239","40.50209205020921","-5.038062283737024","4.465397923875432","98.51569076883068","0.36655243861827774"
"SarsaAgent-0.05-0.90-0.35","SarsaAgent","0.05","0.9","0.35","96","0.8754325259515571","239","40.37656903765691","-6.458477508650519","4.749134948096886","97.89806196332619","0.41263162286984106"
"SarsaAgent-0.05-0.90-0.35","SarsaAgent","0.05","0.9","0.35","97","0.8754325259515571","239","40.41422594142259","-6.108131487889273","4.641868512110727","108.22654676151924","0.399430690524254"
"SarsaAgent-0.05-0.90-0.35","SarsaAgent","0.05","0.9","0.35","98","0.870242214532872","239","40.36820083682009","-6.218858131487889","4.685121107266436","100.97673154361281","0.3359426462315981"
"SarsaAgent-0.05-0.90-0.35","SarsaAgent","0.05","0.9","0.35","99","0.9186851211072664","239","40.33472803347281","-4.967128027681661","4.43598615916955","99.88457553520823","0.35154190103089644"
"SarsaAgent-0.20-0.90-0.35","SarsaAgent","0.2","0.9","0.35","0","0.9238754325259516","221","44.10859728506787","-5.001730103806229","4.482698961937716","863.9536445592986","4.9826842849677355"
"SarsaAgent-0.20-0.90-0.35","SarsaAgent","0.2","0.9","0.35","1","0.8910034602076125","229","42.38427947598253","-5.494809688581315","4.598615916955017","465.3178520677448","1.7795970665921432"
"SarsaAgent-0.20-0.90-0.35","SarsaAgent","0.2","0.9","0.35","2","0.8961937716262975","232","41.831896551724135","-5.208477508650519","4.4878892733564015","396.6061630389885","1.4703338931216634"
"SarsaAgent-0.20-0.90-0.35","SarsaAgent","0.2","0.9","0.35","3","0.9100346020761245","232","42.14224137931034","-5.215397923875432","4.474048442906574","396.6399329643519","1.556565460096899"
"SarsaAgent-0.20-0.90-0.35","SarsaAgent","0.2","0.9","0.35","4","0.870242214532872","233","41.84978540772532","-6.416089965397924","4.783737024221454","419.82884812990585","1.5828697530585174"
"SarsaAgent-0.20-0.90-0.35","SarsaAgent","0.2","0.9","0.35","5","0.8788927335640139","234","41.8034188034188","-6.095155709342561","4.660899653979238","374.718834238995","1.4483514978341265"
"SarsaAgent-0.20-0.90-0.35","SarsaAgent","0.2","0.9","0.35","6","0.8944636678200693","235","41.47234042553192","-5.41522491349481","4.539792387543253","382.8771098383231","1.3487964907170242"
"SarsaAgent-0.20-0.90-0.35","SarsaAgent","0.2","0.9","0.35","7","0.8858131487889274","236","41.1228813559322","-6.307958477508651","4.7543252595155705","391.7327885024027","1.4652288146880865"
"SarsaAgent-0.20-0.90-0.35","SarsaAgent","0.2","0.9","0.35","8","0.8633217993079585","237","41.20253164556962","-6.356401384083045","4.742214532871972","376.28227877570816","1.3107622917999044"
"SarsaAgent-0.20-0.90-0.35","SarsaAgent","0.2","0.9","0.35","9","0.8858131487889274","237","41.40928270042194","-6.243079584775087","4.71280276816609","373.51069713706784","1.411779413712741"
"SarsaAgent-0.20-0.90-0.35","SarsaAgent","0.2","0.9","0.35","10","0.8788927335640139","237","41.24050632911393","-5.476643598615917","4.541522491349481","382.40995165335477","1.3838765447421122"
"SarsaAgent-0.20-0.90-0.35","SarsaAgent","0.2","0.9","0.35","11","0.903114186851211","237","41.10126582278481","-6.201557093425605","4.610726643598616","345.1574240747567","1.2184186644964414"
"SarsaAgent-0.20-0.90-0.35","SarsaAgent","0.2","0.9","0.35","12","0.8979238754325259","237","40.9746835443038","-4.974913494809688","4.4567474048442905","348.36565699147405","1.045713296769013"
"SarsaAgent-0.20-0.90-0.35","SarsaAgent","0.2","0.9","0.35","13","0.8961937716262975","237","41.22362869198312","-5.358131487889273","4.531141868512111","350.55084504261356","1.1692104588478516"
"SarsaAgent-0.20-0.90-0.35","SarsaAgent","0.2","0.9","0.35","14","0.9013840830449827","237","41.18565400843882","-6.318339100346021","4.624567474048443","348.95128467704524","1.2954502282677884"
"SarsaAgent-0.20-0.90-0.35","SarsaAgent","0.2","0.9","0.35","15","0.9013840830449827","237","41.47679324894515","-5.602941176470588","4.633217993079585","357.0245311641602","1.305359247807719"
"SarsaAgent-0.20-0.90-0.35","SarsaAgent","0.2","0.9","0.35","16","0.8529411764705882","238","40.98739495798319","-6.529411764705882","4.801038062283737","346.8573224383006","1.2527690748318914"
"SarsaAgent-0.20-0.90-0.35","SarsaAgent","0.2","0.9","0.35","17","0.9048442906574394","238","41.14705882352941","-5.197231833910035","4.474048442906574","350.1358795910529","1.3286817277789618"
"SarsaAgent-0.20-0.90-0.35","SarsaAgent","0.2","0.9","0.35","18","0.8806228373702422","238","40.95378151260504","-6.179065743944637","4.695501730103806","334.2376614743971","1.1656268853923544"
"SarsaAgent-0.20-0.90-0.35","SarsaAgent","0.2","0.9","0.35","19","0.8944636678200693","238","40.7563025210084","-5.267301038062284","4.546712802768166","341.66648986623505","1.1385115204701912"
"SarsaAgent-0.20-0.90-0.35","SarsaAgent","0.2","0.9","0.35","20","0.8737024221453287","238","40.65966386554622","-6.070069204152249","4.6833910034602075","344.1617706293394","1.117644155885059"
"SarsaAgent-0.20-0.90-0.35","SarsaAgent","0.2","0.9","0.35","21","0.9100346020761245","238","40.76470588235294","-5.107266435986159","4.517301038062284","333.3641019671908","1.1885327034263813"
"SarsaAgent-0.20-0.90-0.35","SarsaAgent","0.2","0.9","0.35","22","0.8512110726643599","238","40.760504201680675","-6.387543252595155","4.724913494809688","346.8421398830473","1.2151468125129838"
"SarsaAgent-0.20-0.90-0.35","SarsaAgent","0.2","0.9","0.35","23","0.828719723183391","238","40.91596638655462","-6.690311418685121","4.813148788927336","349.8730988441355","1.2893833699512633"
"SarsaAgent-0.20-0.90-0.35","SarsaAgent","0.2","0.9","0.35","24","0.9083044982698962","238","40.60084033613445","-6.630622837370242","4.6522491349480966","342.4101379334411","1.2144762753461424"
"SarsaAgent-0.20-0.90-0.35","SarsaAgent","0.2","0.9","0.35","25","0.9117647058823529","238","40.92016806722689","-5.305363321799308","4.498269896193771","354.93556364782967","1.2955392003512536"
"SarsaAgent-0.20-0.90-0.35","SarsaAgent","0.2","0.9","0.35","26","0.8927335640138409","238","40.9327731092437","-5.8788927335640135","4.650519031141869","328.7335796412955","1.2075332351942385"
"SarsaAgent-0.20-0.90-0.35","SarsaAgent","0.2","0.9","0.35","27","0.8875432525951558","238","40.94957983193277","-6.201557093425605","4.711072664359862","354.82572680092017","1.2987822456935698"
"SarsaAgent-0.20-0.90-0.35","SarsaAgent","0.2","0.9","0.35","28","0.8979238754325259","238","40.97478991596638","-5.918685121107266","4.6280276816609","341.70925560925895","1.1386673345983018"
"SarsaAgent-0.20-0.90-0.35","SarsaAgent","0.2","0.9","0.35","29","0.916955017301038","238","41.02100840336134","-5.16955017301038","4.5190311418685125","345.5253238575524","1.1632756592016509"
"SarsaAgent-0.20-0.90-0.35","SarsaAgent","0.2","0.9","0.35","30","0.8754325259515571","238","41.1890756302521","-6.076989619377162","4.666089965397924","327.512460405229","1.1526408092586253"
"SarsaAgent-0.20-0.90-0.35","SarsaAgent","0.2","0.9","0.35","31","0.8806228373702422","238","40.77731092436975","-6.103806228373703","4.629757785467128","344.56988075411925","1.1618985790194858"
"SarsaAgent-0.20-0.90-0.35","SarsaAgent","0.2","0.9","0.35","32","0.9083044982698962","238","41.18487394957983","-5.21280276816609","4.498269896193771","329.93106352510625","1.1590473632368328"
"SarsaAgent-0.20-0.90-0.35","SarsaAgent","0.2","0.9","0.35","33","0.9290657439446367","238","41.180672268907564","-4.807093425605537","4.453287197231834","351.16674051495966","1.2689367251741206"
"SarsaAgent-0.20-0.90-0.35","SarsaAgent","0.2","0.9","0.35","34","0.8788927335640139","238","41.19327731092437","-6.467993079584775","4.724913494809688","309.1450552071006","1.0924992770650386"
"SarsaAgent-0.20-0.90-0.35","SarsaAgent","0.2","0.9","0.35","35","0.8788927335640139","238","40.76890756302521","-5.897923875432526","4.6678200692041525","369.30275130231195","1.2038266822647157"
"SarsaAgent-0.20-0.90-0.35","SarsaAgent","0.2","0.9","0.35","36","0.8477508650519031","238","40.936974789915965","-6.275951557093426","4.688581314878893","349.7672130747127","1.1783307658290427"
"SarsaAgent-0.20-0.90-0.35","SarsaAgent","0.2","0.9","0.35","37","0.9100346020761245","238","41.168067226890756","-5.1133217993079585","4.442906574394463","341.12889087962014","1.2652196694475253"
"SarsaAgent-0.20-0.90-0.35","SarsaAgent","0.2","0.9","0.35","38","0.9065743944636678","238","40.903361344537814","-5.0657439446366785","4.513840830449827","340.84811296637406","1.2474998818966607"
"SarsaAgent-0.20-0.90-0.35","SarsaAgent","0.2","0.9","0.35","39","0.916955017301038","238","40.726890756302524","-4.986159169550173","4.461937716262976","338.9585874525357","1.2781530042857376"
"SarsaAgent-0.20-0.90-0.35","SarsaAgent","0.2","0.9","0.35","40","0.9238754325259516","239","41.10041841004184","-5.039792387543253","4.5","349.40485166117367","1.2264503357177483"
"SarsaAgent-0.20-0.90-0.35","SarsaAgent","0.2","0.9","0.35","41","0.903114186851211","239","40.8744769874477","-6.268166089965398","4.598615916955017","325.9572904497927","1.229817926696487"
"SarsaAgent-0.20-0.90-0.35","SarsaAgent","0.2","0.9","0.35","42","0.9152249134948097","239","41.07949790794979","-4.967993079584775","4.449826989619377","349.894311304357","1.1840514639469624"
"SarsaAgent-0.20-0.90-0.35","SarsaAgent","0.2","0.9","0.35","43","0.9083044982698962","239","40.78242677824268","-5.224048442906574","4.532871972318339","360.5867853118347","1.3614934353593617"
"SarsaAgent-0.20-0.90-0.35","SarsaAgent","0.2","0.9","0.35","44","0.8771626297577855","239","40.76569037656904","-6.262975778546712","4.7387543252595155","333.14711340904034","1.1688197381015881"
"SarsaAgent-0.20-0.90-0.35","SarsaAgent","0.2","0.9","0.35","45","0.8494809688581315","239","40.84100418410042","-6.209342560553633","4.692041522491349","322.19652629749413","1.1263894967548305"
"SarsaAgent-0.20-0.90-0.35","SarsaAgent","0.2","0.9","0.35","46","0.8685121107266436","239","41.09623430962343","-6.196366782006921","4.697231833910035","339.76804043989205","1.1724693309621206"
"SarsaAgent-0.20-0.90-0.35","SarsaAgent","0.2","0.9","0.35","47","0.8754325259515571","239","40.68619246861925","-6.096885813148789","4.704152249134948","331.23387437910026","1.180129681554903"
"SarsaAgent-0.20-0.90-0.35","SarsaAgent","0.2","0.9","0.35","48","0.8996539792387543","239","41.02092050209205","-5.302768166089965","4.550173010380623","353.6221076145099","1.2180268843942696"
"SarsaAgent-0.20-0.90-0.35","SarsaAgent","0.2","0.9","0.35","49","0.8754325259515571","239","40.79497907949791","-5.592560553633218","4.544982698961937","329.93175175186775","1.2850583344361095"
"SarsaAgent-0.20-0.90-0.35","SarsaAgent","0.2","0.9","0.35","50","0.9013840830449827","239","40.92887029288703","-5.217993079584775","4.52076124567474","347.98470654746103","1.1941900806780459"
"SarsaAgent-0.20-0.90-0.35","SarsaAgent","0.2","0.9","0.35","51","0.8961937716262975","239","40.82426778242678","-5.352941176470588","4.524221453287197","326.71252517303003","1.2020072740613543"
"SarsaAgent-0.20-0.90-0.35","SarsaAgent","0.2","0.9","0.35","52","0.9048442906574394","239","40.46025104602511","-5.26643598615917","4.570934256055363","346.7101885210477","1.3190147865013044"
"SarsaAgent-0.20-0.90-0.35","SarsaAgent","0.2","0.9","0.35","53","0.9048442906574394","239","40.97071129707113","-5.0657439446366785","4.4878892733564015","328.83990166989116","1.28580723475525"
"SarsaAgent-0.20-0.90-0.35","SarsaAgent","0.2","0.9","0.35","54","0.9013840830449827","239","40.88284518828452","-5.429065743944637","4.588235294117647","331.3131955886707","1.1429155586949151"
"SarsaAgent-0.20-0.90-0.35","SarsaAgent","0.2","0.9","0.35","55","0.9152249134948097","239","40.84937238493724","-6.051903114186851","4.576124567474048","345.2662542943758","1.344882711930629"
"SarsaAgent-0.20-0.90-0.35","SarsaAgent","0.2","0.9","0.35","56","0.9065743944636678","239","40.79916317991632","-5.243944636678201","4.517301038062284","332.3236388611725","1.2265213505161165"
"SarsaAgent-0.20-0.90-0.35","SarsaAgent","0.2","0.9","0.35","57","0.9013840830449827","239","40.71966527196653","-5.205882352941177","4.4411764705882355","329.8310041298975","1.114286649278658"
"SarsaAgent-0.20-0.90-0.35","SarsaAgent","0.2","0.9","0.35","58","0.8979238754325259","239","40.98326359832636","-5.352076124567474","4.506920415224913","326.04038360096365","1.1221949903735498"
"SarsaAgent-0.20-0.90-0.35","SarsaAgent","0.2","0.9","0.35","59","0.9117647058823529","239","40.89121338912134","-6.10121107266436","4.614186851211072","352.07933348271706","1.2977824896464367"
"SarsaAgent-0.20-0.90-0.35","SarsaAgent","0.2","0.9","0.35","60","0.9117647058823529","239","40.84518828451883","-4.984429065743945","4.455017301038063","355.18093042678424","1.280471503946747"
"SarsaAgent-0.20-0.90-0.35","SarsaAgent","0.2","0.9","0.35","61","0.9013840830449827","239","40.91213389121339","-4.982698961937716","4.439446366782007","344.0115403205871","1.24391979193208"
"SarsaAgent-0.20-0.90-0.35","SarsaAgent","0.2","0.9","0.35","62","0.8615916955017301","239","40.58995815899581","-6.367647058823529","4.698961937716263","340.6746872735402","1.2233021861277742"
"SarsaAgent-0.20-0.90-0.35","SarsaAgent","0.2","0.9","0.35","63","0.8961937716262975","239","40.69874476987448","-5.251730103806229","4.501730103806229","350.19600810744885","1.1889382060556382"
"SarsaAgent-0.20-0.90-0.35","SarsaAgent","0.2","0.9","0.35","64","0.8442906574394463","239","40.77824267782427","-6.730103806228374","4.820069204152249","346.72918771088695","1.2277642929946615"
"SarsaAgent-0.20-0.90-0.35","SarsaAgent","0.2","0.9","0.35","65","0.8979238754325259","239","40.8326359832636","-5.117647058823529","4.4567474048442905","338.11232363038323","1.022606325332863"
"SarsaAgent-0.20-0.90-0.35","SarsaAgent","0.2","0.9","0.35","66","0.870242214532872","239","40.82008368200837","-6.309688581314879","4.73356401384083","352.0633493382219","1.176461771975512"
"SarsaAgent-0.20-0.90-0.35","SarsaAgent","0.2","0.9","0.35","67","0.889273356401384","239","40.59832635983263","-5.447231833910035","4.536332179930795","342.9010133753306","1.201754354732956"
"SarsaAgent-0.20-0.90-0.35","SarsaAgent","0.2","0.9","0.35","68","0.8719723183391004","239","40.80334728033473","-6.698096885813149","4.6678200692041525","343.70723158190776","1.3105023857575917"
"SarsaAgent-0.20-0.90-0.35","SarsaAgent","0.2","0.9","0.35","69","0.8615916955017301","239","40.75732217573222","-6.329584775086505","4.778546712802768","352.75258487013286","1.3619464439225695"
"SarsaAgent-0.20-0.90-0.35","SarsaAgent","0.2","0.9","0.35","70","0.903114186851211","239","40.91213389121339","-6.056228373702422","4.534602076124568","350.8732269486674","1.2829916434537487"
"SarsaAgent-0.20-0.90-0.35","SarsaAgent","0.2","0.9","0.35","71","0.8910034602076125","239","41.06276150627615","-5.77076124567474","4.653979238754325","348.7219819146","1.1288041030795901"
"SarsaAgent-0.20-0.90-0.35","SarsaAgent","0.2","0.9","0.35","72","0.8910034602076125","239","40.79497907949791","-5.298442906574395","4.5","354.8789573727736","1.2287567363916534"
"SarsaAgent-0.20-0.90-0.35","SarsaAgent","0.2","0.9","0.35","73","0.9117647058823529","239","40.56485355648535","-5.300173010380623","4.550173010380623","333.6912355884636","1.1797702259590384"
"SarsaAgent-0.20-0.90-0.35","SarsaAgent","0.2","0.9","0.35","74","0.9013840830449827","239","40.61924686192469","-5.401384083044983","4.553633217993079","336.947115926857","1.1962245627616"
"SarsaAgent-0.20-0.90-0.35","SarsaAgent","0.2","0.9","0.35","75","0.8581314878892734","239","41.05857740585774","-6.2387543252595155","4.72318339100346","343.27645827344367","1.26383839338434"
"SarsaAgent-0.20-0.90-0.35","SarsaAgent","0.2","0.9","0.35","76","0.8806228373702422","239","40.75732217573222","-5.942041522491349","4.673010380622838","330.4114347301916","1.1479464866343887"
